date,cpi,services,core_gds,food_at,food,alcohol,tobacco,energy,pmdef,eer,infl_exp
2014-09-30,100.15199443771867,97.96823934670853,100.99974301224633,101.19989440998268,102.32975013411267,102.08056835829933,95.7276397945878,108.44631179738467,0.7470336488732904,88.03740454545455,2.12487292376136
2014-12-31,100.05529584733681,98.52474534712157,100.49825306939033,101.34941512299498,101.90281190957501,102.878759305416,97.58468133224814,105.708333283348,0.7410215701220682,87.31153787878787,1.7035599242557735
2015-03-31,99.77847108101146,99.11390286376222,100.22637333202903,100.36854766685701,100.68619741769,100.86573073041433,98.71493295479159,100.82882097974567,0.7214658320952971,89.392121875,1.181763764837799
2015-06-30,99.96302776985799,99.58544175287489,100.0093066533485,100.17216989113068,100.356143898253,100.543157116788,99.28801842779154,101.88285006345798,0.7154227207842307,91.20516153846154,1.1947961687177366
2015-09-30,100.11509540738133,100.25423417390634,99.99107203534932,99.89545291691218,99.79556554374454,99.8050995390045,100.32575212638532,99.95974588718946,0.7095358591048968,92.86880454545455,1.4668407504949599
2015-12-31,100.12983189279532,101.03058111576034,99.78489393821701,99.55901918695433,99.15094699320518,98.66635138237622,101.753340793438,97.16695381251755,0.6999990000612044,92.13455757575757,1.2905237090286532
2016-03-31,100.14438749119734,101.64506121748234,99.60404143811513,98.87270709369967,98.16457402762671,97.54179425270671,102.86883920567966,95.36275378122322,0.713802705811441,86.9981076923077,1.4081096049117867
2016-06-30,100.31957492087501,102.17646456342966,99.20858418694831,98.48466098452423,97.58063100111207,96.31988636535463,104.016608205284,96.84888901287945,0.7284190927845544,85.58108307692308,1.53545449958552
2016-09-30,100.81768359514335,102.95647844378499,99.18219770472429,98.70653195422693,97.44013928635356,96.3020646891282,105.93457214260667,97.78592919136766,0.7586672222680949,78.85037121212122,1.7661002699234498
2016-12-31,101.35230934361233,103.43763626085301,99.73212680233631,98.87308993544707,97.33967195925173,97.00811134327348,106.76234861372734,100.01146863961769,0.7792274521735832,76.62353692307693,2.4293341619440096
2017-03-31,102.296449769682,104.183677772627,100.31454050433086,100.01694698977984,98.46923349117363,97.88849028904103,108.388307136494,103.54663009360532,0.7895217577740304,77.05380153846154,2.577695852178037
2017-06-30,103.074334113337,105.058230385165,101.15864841934967,101.23245196482269,99.49237869336616,99.07494801626802,110.41394261447999,102.404707577368,0.7858931476257788,77.96817692307692,2.5814129404766435
2017-09-30,103.64336230834499,105.689504564818,101.64007359925432,101.81625123765167,99.91019072892071,99.60455379446496,111.81898765417799,102.45476604611967,0.7926956877323952,76.5480276923077,2.545300399951184
2017-12-31,104.42741439889834,106.25176561193467,102.24170506379333,103.08120074606835,101.25735265268133,99.75404088390606,113.51066556356899,105.16822095310233,0.7990894201102953,77.70821692307692,2.717021207252357
2018-03-31,105.07024522101534,106.853171702959,102.58338202729,103.73875588899433,101.67558354179933,99.91672558011537,116.01851299453,107.56401949936567,0.807262531393252,79.03374153846154,2.43967868185284
